image_id,is_augmented,label_dx,RGB_R_mean,RGB_R_std,RGB_R_skew,RGB_R_kurt,RGB_R_p10,RGB_R_p90,RGB_G_mean,RGB_G_std,RGB_G_skew,RGB_G_kurt,RGB_G_p10,RGB_G_p90,RGB_B_mean,RGB_B_std,RGB_B_skew,RGB_B_kurt,RGB_B_p10,RGB_B_p90,HSV_H_mean,HSV_H_std,HSV_H_skew,HSV_H_kurt,HSV_H_p10,HSV_H_p90,HSV_S_mean,HSV_S_std,HSV_S_skew,HSV_S_kurt,HSV_S_p10,HSV_S_p90,HSV_V_mean,HSV_V_std,HSV_V_skew,HSV_V_kurt,HSV_V_p10,HSV_V_p90,Lab_L_mean,Lab_L_std,Lab_L_skew,Lab_L_kurt,Lab_L_p10,Lab_L_p90,Lab_a_mean,Lab_a_std,Lab_a_skew,Lab_a_kurt,Lab_a_p10,Lab_a_p90,Lab_b_mean,Lab_b_std,Lab_b_skew,Lab_b_kurt,Lab_b_p10,Lab_b_p90,YCbCr_Y_mean,YCbCr_Y_std,YCbCr_Y_skew,YCbCr_Y_kurt,YCbCr_Y_p10,YCbCr_Y_p90,YCbCr_Cb_mean,YCbCr_Cb_std,YCbCr_Cb_skew,YCbCr_Cb_kurt,YCbCr_Cb_p10,YCbCr_Cb_p90,YCbCr_Cr_mean,YCbCr_Cr_std,YCbCr_Cr_skew,YCbCr_Cr_kurt,YCbCr_Cr_p10,YCbCr_Cr_p90,area_ratio,perimeter,eccentricity,circularity,solidity,aspect_ratio,extent,equivalent_diameter,orientation,major_axis,minor_axis,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,ABCD_A_asymmetry,ABCD_B_border_CV,ABCD_C_n_color_clusters,ABCD_C_hsv_std_sum,ABCD_D_diameter,ABCD_area,ABCD_perimeter
21,False,mel,152.7241147124537,22.42382246847802,-1.4599931048219499,3.758760893962208,127.0,176.0,112.37792672849142,31.98652051396863,-0.09560059636791773,-0.7736048552517714,69.0,151.0,119.45759495607994,33.993587147034916,-0.04409388605115921,-0.8416189534446072,74.0,162.0,146.27003948214121,60.65963785018505,-1.9084935624030102,1.7326184959832416,4.0,178.0,71.56799191993389,31.006749539419175,0.2625660401379973,-0.8621349590729182,35.0,116.0,152.83845989042942,22.545415515348132,-1.3826241931573728,3.5768985699435305,127.0,176.0,131.4525143084504,29.017467553043264,-0.34922473677629423,-0.2714286545548483,93.0,166.0,145.35172772625717,6.515768303574146,0.0746714391458592,-0.7140302135180407,137.0,155.0,130.78517430294127,4.85997464465928,-0.04576446139522442,-0.8024043911693366,124.0,137.0,125.25944969852783,28.821120453657826,-0.2862417045032297,-0.4430455343813535,87.0,160.0,147.61919627827257,7.554031168671652,-0.050259507707045355,-0.582214282411532,138.0,158.0,124.7195237658005,4.260657988427009,0.22020941180616402,-0.6930310367727031,119.0,131.0,0.6235451211734694,745.6538956566621,0.49704167358877727,0.7071299043991557,0.9398882480173035,0.9220183486238532,0.7140216349445433,199.58919218266564,0.09428073012857288,217.4116219258763,188.65386282413218,0.7811489695450884,3.264265574157442,3.835510992182162,5.869331083143971,11.646991564194083,-8.070417715434614,10.72483784781555,0.11356154313293065,0.10399379935543318,4.0,114.21180290495235,199.58919218266564,31287.0,745.6538956566621
21,True,mel,154.16783067492148,23.608109008060552,-1.0923085971741833,3.1474860649543963,127.0,178.0,114.162249534905,32.917911718480084,-0.08003866204585915,-0.7130203360955654,69.0,155.0,121.20555674159017,34.848045924900475,-0.0344338216968252,-0.7952664119020314,74.0,165.0,146.19848119796274,60.64844338151174,-1.9063838151761403,1.7273472781977839,4.0,178.0,70.50169264082467,31.056609798406804,0.30722768034209613,-0.8168986207082969,34.0,116.0,154.28774894019335,23.733691613890713,-1.0313179690701808,2.996188294298239,127.0,178.0,133.0920735612553,29.93078672469045,-0.2974437937916767,-0.24800798311083838,94.0,169.0,145.17649211625852,6.50903144259054,0.10432614297443851,-0.7023354326154316,137.0,154.0,130.73027539723688,4.845405206824512,-0.04809265167276948,-0.7944610829262406,124.0,137.0,126.93653359358322,29.81431393872066,-0.22676147576207625,-0.39099342003254556,87.0,163.0,147.4524688157614,7.572398382104082,-0.022800360454598257,-0.5840427406519719,138.0,158.0,124.75991948519321,4.265439029882429,0.22632897486662798,-0.6927458958351256,119.0,131.0,0.6235451211734694,745.6538956566621,0.49704167358877693,0.7071299043991557,0.9398882480173035,1.0845771144278606,0.7140216349445433,199.58919218266564,1.4765155966663244,217.41162192587632,188.65386282413223,0.7811489695450884,3.264265574157442,3.835510992182162,5.869331083143971,11.646991564194083,-8.070417715434616,-10.72483784781555,0.11356154313293065,0.10399379935543318,4.0,115.43874479380925,199.58919218266564,31287.0,745.6538956566621
21,True,mel,155.066764258446,26.845357724024314,-0.9527368489060527,4.47534015202389,127.0,181.0,115.23195269669048,34.325645903775616,-0.07205857419390026,-0.3427379467523326,69.0,156.0,122.24311834438417,36.07179104396887,-0.049800521284789394,-0.4381884398176763,74.0,166.0,145.85877895461982,61.11540350430282,-1.8806248606555158,1.6239055799084277,3.0,178.0,70.12956743878986,31.42066640889698,0.6436018454691237,1.0326811899459862,35.0,115.0,155.16478658974137,26.93648956334015,-0.9163694154102417,4.335421833096683,127.0,182.0,134.0193461350785,31.765635932345397,-0.32886971952423905,0.4510729487943457,93.0,171.0,145.054507879101,6.420619933465973,0.07346743797012714,-0.5864439514547475,137.0,154.0,130.68851000315738,4.701826286495289,-0.08023953302163087,-0.7477544511209637,124.0,137.0,127.95154855191022,31.70481108889628,-0.21988964268066552,0.2527605269716351,87.0,165.0,147.36599787594363,7.427524541547386,-0.03044058253113177,-0.515460596405457,139.0,158.0,124.77017135968312,4.156165228709632,0.25777152337384523,-0.6556168830966285,120.0,130.0,0.6550940688775511,811.4062043356595,0.4659313233999429,0.6273832501818379,0.9393038806652569,1.037914691943128,0.7113332900517215,204.5761076847558,-0.6476634962757943,221.16350373867027,195.69008752549655,0.7803638295072184,3.389697895440784,3.5091226586443907,5.763878489724278,-10.56899531246308,-7.499844775367889,10.534186303300922,0.13568603589899608,0.10691642455273893,4.0,119.47255947653994,204.5761076847558,32870.0,811.4062043356595
22,False,nv,150.48708794478162,26.596802482663175,-0.37291612045425454,-0.4522709720253646,116.0,184.0,85.52659764369868,35.83099088529099,0.21920786574828377,-1.0842322787909515,41.0,137.0,90.970248720695,42.66417570832304,0.373030263183415,-1.101316242969886,41.0,154.0,103.17077234321076,85.02994827130757,-0.36831941943870916,-1.8570777325688792,0.0,178.0,118.33892657384267,38.647019783923156,-0.07063232894439102,-1.240819593772411,65.0,168.0,150.48708794478162,26.596802482663175,-0.37291612045425454,-0.4522709720253646,116.0,184.0,112.48054266333452,32.758329083267895,0.07268884490907439,-0.9838615056428011,71.0,158.0,155.85731286445318,4.906187857799859,-0.4426102918552708,-0.8983779020035536,149.0,161.0,137.67273592764488,7.939480294846631,-0.43655205084614956,-1.0689685940068014,125.0,147.0,105.59478757586577,33.62817817975891,0.12809835482260967,-1.0499261852919093,63.0,153.0,160.06926097822208,6.436127744537478,-0.6745762433105771,-0.6765550304850896,150.0,167.0,119.73438057836486,5.880308173191218,0.6119734493899711,-0.7717981423518347,113.0,129.0,0.15579161352040816,358.3919189857866,0.7895722389095677,0.7647747816610452,0.9571446063425982,0.6356589147286822,0.7389865759122708,99.76428980950432,0.09307450441437447,128.06274001630547,78.58667676655367,0.743514422754971,2.175061549270889,5.367947237442343,6.379754809375614,12.270791404663697,7.5977542928638675,-12.812937113998446,0.05001918894716639,0.17936241690813098,5.0,150.2737705378939,99.76428980950432,7817.0,358.3919189857866
22,True,nv,152.1321743576633,26.855532972706705,-0.38867241711371475,-0.5206379448183696,117.0,185.0,88.35344496996038,37.09510756933765,0.17747254135785828,-1.1508807291426981,42.0,140.0,94.66675188546593,44.41543306536502,0.3200760127448852,-1.1848445325295904,42.0,159.0,108.1138949252205,83.61594293724202,-0.4993233811667535,-1.7407128980530904,0.0,178.0,115.10341301291065,39.60981776222159,-0.032712412976992525,-1.2844089146049447,62.0,166.0,152.1321743576633,26.855532972706705,-0.38867241711371475,-0.5206379448183696,117.0,185.0,114.94886872043973,33.73255709385242,0.04240047443217013,-1.0493536833209798,73.0,161.0,155.415697302825,5.128766965920887,-0.390876297471212,-1.02100406560686,148.0,161.0,136.87485619327623,8.2541014654888,-0.38113484759982424,-1.172126017562,124.0,146.0,108.16068004601816,34.665976147149124,0.09197333960023038,-1.1121030477553449,65.0,155.0,159.40227534194042,6.835095270374486,-0.6180031767928196,-0.8135611107019014,149.0,167.0,120.37402530998338,6.186434152591444,0.5642853739904548,-0.9089610946547655,114.0,130.0,0.13825334821428573,358.5340546095176,0.8129378386425862,0.6781421416412811,0.9476775956284152,1.5679012345679013,0.6743462622727715,93.98118280713338,-1.4644549296295284,123.84667444725247,72.12216913544586,0.7326995675382955,2.0788166030011497,5.307576055327567,6.251404330342762,12.051282692632578,7.422555408333029,12.554696893255251,0.04872423237710821,0.1945817475015302,5.0,150.08129367217032,93.98118280713338,6937.0,358.5340546095176
22,True,nv,156.7074198077546,25.878921680557713,-0.37959683071062567,-0.5342707254076955,123.0,189.0,95.23263851387838,35.530206921915735,0.17978869781431212,-1.1446601736441662,51.0,144.0,101.28793606220974,42.53268771159602,0.3281081026098346,-1.1741931646683648,51.0,163.0,108.87126039529107,83.47415015873537,-0.5158113487432255,-1.7238738896173649,0.0,178.0,107.00259207257803,35.23513955844392,-0.09159224804653135,-1.300238450659618,59.0,152.0,156.7074198077546,25.878921680557713,-0.37959683071062567,-0.5342707254076955,123.0,189.0,120.87028836807431,32.42209870988026,0.044460666116713496,-1.0546914224323611,80.0,165.0,154.19958958850847,4.79128207167101,-0.3767252592727046,-1.000859869367755,147.0,160.0,136.11534722972243,7.561368676994293,-0.41039103335866944,-1.103587962458244,124.0,145.0,114.33912949562588,33.23607841245525,0.09596715545060695,-1.1082071051836633,73.0,160.0,158.2825359110055,6.486128710592602,-0.6316642521499348,-0.76540353085033,149.0,165.0,120.62177340965548,5.9285759501135304,0.567910091002564,-0.8580351854101007,114.0,130.0,0.16420200892857142,408.9726547895302,0.8043079180980646,0.6190073781387764,0.9479921758140605,0.9478260869565217,0.6572796170721978,102.42177800191229,0.6591034718575501,133.6212278639129,79.39943508863884,0.7369172785137974,2.1147977613811455,5.383051197502145,6.355246278715622,12.24939459356036,7.572084653923057,-12.706185726128268,0.04915645102560995,0.1871435403865868,5.0,144.588211397737,102.42177800191229,8239.0,408.9726547895302
23,False,mel,165.26621160409556,30.093496825345287,-0.9621959907877977,0.06397236705474985,120.0,195.0,115.72627986348122,42.85659266232849,-0.5428752090104683,-0.9400507275721557,51.0,163.0,105.95255972696246,52.02589407071592,-0.3142531484412932,-1.2487586444070666,30.0,168.0,41.54163822525597,69.3288139501362,1.4038323023053632,-0.020309576181916977,2.0,175.0,103.50784982935154,57.9360313343612,0.5738059932207643,-0.979818980201971,42.0,190.0,165.26621160409556,30.093496825345287,-0.9621959907877977,0.06397236705474985,120.0,195.0,136.37474402730376,38.876677914725825,-0.6388806240631972,-0.7262429186690222,78.0,179.0,147.03617747440273,6.1406207840538425,0.35803147503920313,-1.3791387700688231,140.0,156.0,142.25972696245734,9.703511692918047,0.06475764578690374,-1.3616603412496646,130.0,155.0,129.43310580204778,39.914111666792934,-0.5920957694527756,-0.8330469071020437,69.0,173.0,153.59726962457339,7.928020427787242,0.018828925779865044,-1.5099162505452157,144.0,164.0,114.75597269624573,7.589927771464384,0.1494291580649796,-1.2505770922575468,105.0,125.0,0.04836973852040816,214.40916292848976,0.8175082463041723,0.6634267179905365,0.9266895761741123,0.6052631578947368,0.6942219679633868,55.58913900279658,0.22510364311466288,74.02257253613249,42.63084996000757,0.7260614460871408,2.050954252508721,4.030882689427404,4.765560105357663,9.16909660655617,5.797996259974207,9.972054916328172,0.08364235681911825,0.20933852003816483,5.0,157.35834210984268,55.58913900279658,2427.0,214.40916292848976
23,True,mel,174.50139082058413,29.980783103623363,-0.9889243027203393,0.04013057434374501,128.0,203.0,110.24200278164116,52.16886952835449,-0.4596282778203323,-1.2150112014826255,31.0,167.0,122.39360222531293,55.3201971704681,-0.34938922680773304,-1.2811061525409084,40.0,187.0,172.50591098748262,6.501281020478712,-7.262045276754442,171.41193495289988,164.0,178.0,103.58275382475661,57.66975095705233,0.6492549562740572,-0.9234260300710551,44.0,193.0,174.50139082058413,29.980783103623363,-0.9889243027203393,0.04013057434374501,128.0,203.0,137.9123783031989,42.82394303570509,-0.5262555332891876,-1.0487050471491317,73.0,184.0,155.38317107093184,10.066464545321903,0.25631178722962483,-1.5384319100497181,144.0,170.0,134.04102920723227,9.008826581837537,0.2709193980573003,-1.1335914587880986,123.0,147.0,130.85048678720446,45.67129378025939,-0.5289427837905791,-1.0743233591181103,61.0,180.0,159.163421418637,12.352737444348067,0.15200646945490862,-1.511972280255967,144.0,176.0,123.2075799721836,6.072323576272393,0.2168694189955141,-1.0943849599870257,116.0,132.0,0.044064891581632654,212.23759005323592,0.782353754217116,0.6168136774865762,0.9174273858921161,0.6164383561643836,0.6730593607305936,53.05782348918437,-0.17302038850475987,67.97198126663706,42.335283445673866,0.7416836185409461,2.194485050613219,4.062566983520075,4.903448935130027,9.390151146995064,6.002413872385529,10.272915269541636,0.08819538670284943,0.18654434290098285,5.0,94.15181508115441,53.05782348918437,2211.0,212.23759005323592
23,True,mel,179.780812564015,30.460342449811936,-0.953853176405866,0.04218293564624709,134.0,210.0,129.90918402185045,43.156736121208795,-0.5254613884453097,-0.9547571409939355,65.0,178.0,120.3379993171731,52.30384800803794,-0.30253062933147185,-1.2520807099895215,45.0,183.0,40.70843291225674,68.81531535755195,1.4333839123393102,0.06394853760548447,2.0,175.0,94.20245817685216,50.682258656659144,0.4864418751169256,-1.143366685928233,39.0,169.20000000000027,179.780812564015,30.460342449811936,-0.953853176405866,0.04218293564624709,134.0,210.0,150.22123591669512,38.808846171760024,-0.626864609985021,-0.7366964575295203,92.0,193.0,146.6852167975418,5.862477971324537,0.3152601359051573,-1.403889574389146,140.0,155.0,141.76237623762376,9.23382040933154,0.03329427314630501,-1.3430230747845062,130.0,154.0,143.73779446910208,40.224356404086826,-0.5779087321014597,-0.8466259983431574,83.0,188.0,153.7507681802663,7.925654477567067,-0.01348461767736154,-1.5083547726799724,144.0,164.0,114.79344486172755,7.570901558384,0.15763360694103903,-1.2422818288539537,105.0,125.0,0.04836973852040816,214.40916292848976,0.8175082463041722,0.6634267179905365,0.9266895761741123,0.6052631578947368,0.6942219679633868,55.58913900279658,0.22510364311466252,74.02257253613247,42.63084996000758,0.7260614460871397,2.0509542525087197,4.030882689427338,4.7655601053576815,9.169096606556101,5.7979962599741794,9.972054916330762,0.08364235681911825,0.2093385200381648,5.0,149.95791646402304,55.58913900279658,2427.0,214.40916292848976
24,False,nv,124.39906861813344,43.82902243545958,0.8982743329437783,-0.21060799512691508,80.0,196.0,127.68817715263258,40.42591614055109,0.9008299146303365,-0.05558966799322684,86.0,192.0,157.309446873218,36.627265665008565,0.6970212741783136,-0.24980451579320828,118.0,214.0,119.50256605208135,13.725464296330301,-0.531026996395583,18.466515755487414,110.0,133.0,61.2400684280555,26.89295270978169,0.03458414762901122,-0.8090652297071808,25.0,97.0,157.7110815434328,36.92153751297466,0.6919869160566461,-0.2930619547878419,118.0,215.0,137.32427295191027,39.62271650994484,0.8081492597432928,-0.26467348522602485,96.0,201.0,133.75194829880252,3.3935125034105167,-0.0494941646034066,0.5377391417158379,129.0,138.0,111.62763733130583,6.913297208943646,0.1712406262804958,-0.4245393241604125,103.0,121.0,130.07983273141988,40.599525996834146,0.8883235173399754,-0.13801393600594825,89.0,196.0,123.94706329595134,5.60423776453882,0.542147053174164,1.335834240084747,117.0,130.0,143.3741684090477,6.575327119044818,-0.10873101455693247,-0.17212573422769806,134.0,151.0,0.19499362244897958,407.01933598375615,0.7775373209663025,0.742157746973408,0.9402267922352489,0.6783216783216783,0.7053564991709321,111.6126144559334,-0.21028724293742357,142.13864187560986,89.38200797543722,0.7445022697040056,2.215539231978406,4.116419872465282,5.806212504028001,-11.7212568240595,-8.073298388688816,-10.770232645655463,0.09464431725265743,0.17628033021039627,5.0,77.53995451908665,111.6126144559334,9784.0,407.01933598375615
24,True,nv,141.81061598951507,42.699381479061124,0.7892154522985371,-0.4459309297959386,98.0,210.0,144.2051114023591,38.371429776141426,0.7617170772240666,-0.3886133169922843,104.0,203.0,172.16065967671472,33.598262396846145,0.6024208920966497,-0.510932514600206,135.0,223.0,120.69604630843163,15.374774580837707,-0.37861387109277733,14.631315601802708,110.0,139.0,52.50076452599389,23.49153523000747,0.04861516843683739,-0.8142260075761056,21.0,83.5,172.74868938401048,34.05030061964801,0.5985259971968956,-0.5495138735793388,135.0,224.0,153.80253385757973,37.12302140065294,0.6938351882022741,-0.5281869842794391,114.0,211.0,133.40192223678463,3.1340888129894484,0.15881765659716393,0.6580091565046531,129.0,137.0,112.93381389252949,6.697774935025911,0.18916186061863752,-0.47891474490523667,104.5,122.0,146.67726081258192,38.7309322662054,0.7601085869976378,-0.4321895953447803,106.0,207.0,124.52555701179554,5.646892808442858,0.6444580961214629,1.069038968366062,118.0,132.0,142.391000436872,6.511828623198829,-0.16653199321901638,-0.2752684609023479,133.0,150.0,0.16264748086734693,392.6589462905455,0.7764487634900606,0.665154063007397,0.9328989483310471,0.7886178861788617,0.6840164277931439,101.93580295746762,0.47207030602113526,129.6956914678844,81.73168078577793,0.7447762782811731,2.2195733146562246,4.1210166661033885,5.823434906185217,-11.907254826166993,-8.379679538580453,-10.796963463585664,0.09324837642445782,0.17316927298204254,5.0,72.9166104304932,101.93580295746762,8161.0,392.6589462905455
24,True,nv,102.04492685228881,44.65816113333678,0.8775117001839086,-0.2613968518262326,57.0,175.0,105.18716375648891,41.094697042199655,0.8801718406372199,-0.1030885700585431,63.0,171.0,135.04407739499763,37.30123338281003,0.6861314965184062,-0.22107818510343957,95.0,192.0,119.67361963190184,13.925160231199127,-0.5591883463962262,18.005218689835658,110.0,133.0,73.25927324209533,33.42245330235195,0.056490054887365714,-0.819053620197689,28.0,118.0,135.4684285040113,37.60896666618752,0.6814161967438558,-0.2713810196144668,95.0,193.0,114.39990561585654,41.56111575265434,0.7741226477411435,-0.3237804162736899,71.0,181.0,134.33968853232656,3.5918272940462304,-0.09461598362346785,0.25822660536874853,130.0,139.0,110.96526663520528,7.299299636846132,0.17454343607117007,-0.4808447807259508,102.0,121.0,107.64709768758848,41.313449205468736,0.8676608459238159,-0.18263271816917426,65.40000000000009,174.0,124.00075507314772,5.683171833711998,0.5466849084047374,1.2502906761495227,117.0,131.0,143.47012741859368,6.704504591304035,-0.09842778603961802,-0.21195976979480857,134.0,152.0,0.19499362244897958,407.01933598375615,0.7775373209663025,0.742157746973408,0.9402267922352489,1.4742268041237114,0.7053564991709321,111.6126144559334,1.3605090838574734,142.13864187560984,89.38200797543719,0.7445022697040053,2.2155392319784055,4.116419872465226,5.806212504027944,-11.721256824057718,-8.073298388687368,-10.770232645655371,0.09464431725265743,0.17628033021039627,5.0,84.9565801997386,111.6126144559334,9784.0,407.01933598375615
25,False,nv,151.52252741287592,43.57466332459856,-0.1946620124346548,-1.1893888335569907,91.0,208.0,105.76506351101943,53.805931199728136,0.13630358786751592,-1.3573551587003756,38.0,180.0,96.34274237324938,51.01172585192859,0.49792844868486846,-1.1218460806759352,41.0,175.0,38.15644338291174,66.46607048884344,1.5983365426498302,0.5698217818330926,1.0,177.0,105.89773097383564,43.49720079865067,-0.43595222747800066,-1.1715012131563582,40.0,154.0,151.52252741287592,43.57466332459856,-0.1946620124346548,-1.1893888335569907,91.0,208.0,124.48887200086853,50.483438154392815,0.027998331894451854,-1.3213134627016856,59.0,193.0,145.72337422646837,6.858553214899719,-0.12462082504191292,-1.3963810574242297,136.0,154.0,141.3375312126805,6.234790334539205,0.016326793622826644,-0.9164653831350487,133.0,150.0,118.3921398328086,50.16860248798039,0.10293929758137313,-1.330356214019258,55.0,188.0,151.66887417218544,6.549313253743822,-0.5311762791097864,-0.6495501976558695,142.0,159.0,115.54120073824775,5.741766010649922,-0.0769068656971508,-0.9134574725772326,108.0,123.0,0.16932397959183673,357.01933598375615,0.5952073456620839,0.8376081452071236,0.9752066115702479,0.8290598290598291,0.7486122125297383,104.00693809583062,0.11474932303067024,116.56745670242206,93.67036292040679,0.7838217292417619,2.901686559263585,4.090244065356235,6.402277977140273,11.950218729524908,8.251471664137926,11.710792219507367,0.06873822975517896,0.09317504787186888,5.0,153.53793461209267,104.00693809583062,8496.0,357.01933598375615
25,True,nv,153.26832298136645,44.036954432449484,-0.21250639319348807,-1.2138629405423644,92.0,209.0,108.26708074534162,54.86235057247688,0.10388395701386059,-1.3831704974818433,39.0,183.0,99.12185206098249,52.501634533051885,0.4572110146646028,-1.1935296503307125,42.0,179.0,38.58927159796725,66.88406344186909,1.5744346516654337,0.4931537838446709,1.0,177.0,103.48085827216262,44.540231726944434,-0.401219082489516,-1.2384783385397349,36.0,153.0,153.26832298136645,44.036954432449484,-0.21250639319348807,-1.2138629405423644,92.0,209.0,126.75256916996048,51.33192533793257,0.0015373857026901969,-1.345532879608679,60.0,196.0,145.40045172219087,6.960418854206016,-0.09880009705612997,-1.4274679885478996,136.0,154.0,141.0103896103896,6.267525798402087,0.008656560598975106,-0.9880215049027878,132.0,149.0,120.69881422924901,51.10915427560762,0.07338068504592857,-1.3574672776371577,55.0,191.0,151.26911349520046,6.75357740315202,-0.5309251620721571,-0.7032070081377584,141.0,159.0,115.80824392998306,5.753239317271347,-0.07773473044384717,-0.9824143919771835,108.0,124.0,0.15806361607142858,363.5756851698602,0.471565502870002,0.7539597320710377,0.9686126038104543,0.8636363636363636,0.7589473684210526,100.48911796455661,-0.05062548996987342,107.51748222032325,94.81225276190027,0.790649372967662,3.38681141394963,4.091154089615725,7.275740254248968,12.989013316082486,8.969556729224639,-13.405010155407174,0.06695246501071739,0.0674540799744872,5.0,155.461249601263,100.48911796455661,7931.0,363.5756851698602
25,True,nv,138.50363774568356,46.838051119790755,-0.19025456287073145,-1.1986850445364738,73.0,199.0,89.49408187642524,57.80514026647895,0.13741566001012978,-1.3621821721894203,17.0,170.0,79.34922358562277,54.78497528410575,0.4991739224455095,-1.120442087318115,20.0,164.0,37.03377131067434,65.58478268593382,1.6523971263969652,0.7468809073573222,1.0,177.0,130.0584211097839,59.58046448483954,-0.17167870731052598,-1.1786229078715094,44.0,200.0,138.50363774568356,46.838051119790755,-0.19025456287073145,-1.1986850445364738,73.0,199.0,109.23227277663156,54.62254826208498,0.02903789045550715,-1.3217784723647463,38.0,183.20000000000073,147.58779454881093,7.606808279982755,-0.1461722329941283,-1.3998367607372557,138.0,157.0,143.45444673688783,6.913369124167268,-0.0910766764185636,-0.8842539821535151,134.0,152.0,102.99424476056032,53.91349020012471,0.1045200505568033,-1.3357033196330546,35.0,178.0,153.35150396351395,7.00761404054341,-0.5375496068360964,-0.6518875582683079,143.0,162.0,114.64393528070366,6.144842588031802,-0.08047953862778795,-0.9028759476052848,106.0,123.0,0.16932397959183673,357.01933598375615,0.5952073456620841,0.8376081452071236,0.9752066115702479,0.8290598290598291,0.7486122125297383,104.00693809583062,-0.11474932303067031,116.56745670242205,93.67036292040676,0.7838217292417616,2.9016865592635863,4.090244065356082,6.4022779771398355,11.950218729525877,8.251471664139041,-11.710792219506068,0.06873822975517896,0.09317504787186888,5.0,172.00329829056412,104.00693809583062,8496.0,357.01933598375615
26,False,nv,167.63439912939836,19.340207275159347,-0.2767994029107837,-0.489049354288249,142.0,192.0,98.10296937347775,36.449245030984535,0.3115986139801124,-0.8942618322184996,53.0,152.0,97.70549826397885,40.304871068407074,0.41217622639034945,-0.720591506752732,50.0,159.0,74.63056433642535,85.28840424036419,0.3335785037019788,-1.8839184307641568,0.0,178.0,116.19572990620304,42.78000726406448,-0.17599083811767155,-0.8675258503729713,53.0,168.0,167.63439912939836,19.340207275159347,-0.2767994029107837,-0.489049354288249,142.0,192.0,126.64098046328445,29.699349155191726,0.2519649010340928,-0.8446120568681583,90.0,170.0,156.37513603150748,8.429053312528541,-0.30824527931073653,-0.9166876827028725,144.0,167.0,141.49821215733016,8.06711299572448,-0.27402751804325454,-0.5445112687421605,129.0,151.0,118.86205109602528,31.432655880943035,0.23856820603211368,-0.8700441445793925,80.0,164.0,162.83489661605432,9.8313550087417,-0.6511623591943045,-0.5510758072137607,147.0,174.0,116.0472612323159,6.1776355257513895,0.5006849890324736,-0.27485190955696215,109.0,126.0,0.3635403380102041,544.4579361637687,0.6877626834670735,0.7732676509814969,0.9660011650691098,0.7931034482758621,0.7596618357487923,152.3980398020726,0.2723875319128442,179.4118176402808,130.24142497701504,0.7736324764371161,2.5651786346418026,4.550834664688359,5.953009090194427,11.213391352595588,7.24632300869998,-11.913829521291365,0.050106902033879686,0.11993650023186404,5.0,147.408618779588,152.3980398020726,18241.0,544.4579361637687
26,True,nv,168.20035323511675,19.325544204186073,-0.25340128119941746,-0.5821474634565118,142.0,193.0,99.71823037822004,37.237739740781144,0.3135755976950907,-0.9468464132997538,54.0,155.0,99.64530024984923,41.40541032145501,0.42037665730558316,-0.7877056485224552,51.0,164.0,76.13147238735246,85.36921134887373,0.29292334140118637,-1.908588982517567,0.0,178.0,114.07827173257517,43.52452014348063,-0.19007028392427,-0.9328625456008828,50.0,167.0,168.20035323511675,19.325544204186073,-0.25340128119941746,-0.5821474634565118,142.0,193.0,127.89484793658998,30.29425939536777,0.2602224132838722,-0.9035634626264071,90.0,172.0,155.9650211079521,8.61773902556793,-0.30519810311012047,-0.961051880697906,143.0,167.0,141.07775480313603,8.239209946151371,-0.2974951548220305,-0.6065159921054448,128.0,151.0,120.20298095976565,32.036122640864285,0.2468348947954079,-0.9261409854356546,80.0,167.0,162.28431119152236,10.184237069064066,-0.6445014303234052,-0.6250945078312466,146.0,174.0,116.3872232273628,6.364100640512833,0.5259596748250996,-0.3540217486510788,109.0,127.0,0.42689732142857145,628.9970414071697,0.6934756962564037,0.6803495865024057,0.9633894036160835,0.8177083333333334,0.7105891719745223,165.1447578587561,0.49559105418400234,195.15587409768176,140.6059080029272,0.7725922715509499,2.54422740575024,4.547548400171354,5.9312222172002915,11.177530993651299,7.211684752563322,-11.922275382649424,0.049393090569561204,0.12069785499288689,5.0,148.21927569654042,165.1447578587561,21420.0,628.9970414071697
